energy	bound difference	node count
-2.965931863727455e-1	-4.019503203660468e-5	1.8e1
-2.925851703406816e-1	-4.2435534062139784e-5	1.8e1
-2.885771543086173e-1	-4.371426427810865e-5	1.8e1
-2.845691382765534e-1	-4.564599809851485e-5	1.8e1
-2.805611222444891e-1	-4.7056592787775624e-5	1.8e1
-2.765531062124248e-1	-4.873042246062091e-5	1.8e1
-2.725450901803609e-1	-5.028913619965238e-5	1.8e1
-2.685370741482966e-1	-5.126194608611093e-5	1.8e1
-2.645290581162327e-1	-5.357330917146508e-5	1.8e1
-2.605210420841684e-1	-5.53464506377753e-5	1.8e1
-2.5651302605210446e-1	-5.677567199257383e-5	1.8e1
-2.5250501002004017e-1	-5.789181573345636e-5	1.8e1
-2.484969939879759e-1	-5.9297850118370933e-5	1.8e1
-2.4448897795591198e-1	-6.220730512935781e-5	1.8e1
-2.4048096192384769e-1	-6.361130982737155e-5	1.8e1
-2.3647294589178378e-1	-6.511400513352415e-5	1.8e1
-2.3246492985971948e-1	-6.545901258535421e-5	1.8e1
-2.2845691382765557e-1	-6.714762628137782e-5	1.8e1
-2.2444889779559127e-1	-6.89365890136139e-5	1.8e1
-2.2044088176352736e-1	-7.116865456575271e-5	1.8e1
-2.1643286573146306e-1	-7.315868956874106e-5	1.8e1
-2.124248496993988e-1	-7.37856864212337e-5	1.8e1
-2.0841683366733485e-1	-7.597242319860117e-5	1.8e1
-2.0440881763527058e-1	-7.827071293400085e-5	1.8e1
-2.0040080160320664e-1	-7.903659707641355e-5	1.8e1
-1.9639278557114237e-1	-8.123828886446075e-5	1.8e1
-1.9238476953907843e-1	-8.222317950008961e-5	1.8e1
-1.8837675350701416e-1	-8.495917836905177e-5	1.8e1
-1.8436873747494986e-1	-8.616212053738814e-5	1.8e1
-1.8036072144288595e-1	-8.719235272935765e-5	1.8e1
-1.7635270541082165e-1	-8.977101376865273e-5	1.8e1
-1.7234468937875774e-1	-9.133264852650324e-5	1.8e1
-1.6833667334669344e-1	-9.301695403167567e-5	1.8e1
-1.6432865731462953e-1	-9.454651547534103e-5	1.8e1
-1.6032064128256523e-1	-9.634744790479498e-5	1.8e1
-1.5631262525050096e-1	-9.869197875626707e-5	1.8e1
-1.5230460921843705e-1	-1.0035177808708854e-4	1.8e1
-1.4829659318637275e-1	-1.0269782858987675e-4	1.8e1
-1.4428857715430884e-1	-1.0465236860796525e-4	1.8e1
-1.4028056112224455e-1	-1.0591296622046107e-4	1.8e1
-1.3627254509018064e-1	-1.0816901941753092e-4	1.8e1
